httpRequest.latency,httpRequest.protocol,httpRequest.referer,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,"'labels.""goog-managed-by""",labels.instanceId,labels.scaling_reason,logName,protoPayload.methodName,protoPayload.resourceName,"'protoPayload.response.@type",protoPayload.response.apiVersion,protoPayload.response.kind,"'protoPayload.response.metadata.annotations.""autoscaling.knative.dev/maxScale""","'protoPayload.response.metadata.annotations.""autoscaling.knative.dev/minScale""","'protoPayload.response.metadata.annotations.""run.googleapis.com/cpu-throttling""","'protoPayload.response.metadata.annotations.""run.googleapis.com/execution-environment""","'protoPayload.response.metadata.annotations.""run.googleapis.com/ingress""","'protoPayload.response.metadata.annotations.""run.googleapis.com/operation-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/sessionAffinity""","'protoPayload.response.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.metadata.annotations.""serving.knative.dev/creator""",protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.generation,"'protoPayload.response.metadata.labels.""cloud.googleapis.com/location""","'protoPayload.response.metadata.labels.""goog-managed-by""","'protoPayload.response.metadata.labels.""run.googleapis.com/startupProbeType""","'protoPayload.response.metadata.labels.""serving.knative.dev/configuration""","'protoPayload.response.metadata.labels.""serving.knative.dev/configurationGeneration""","'protoPayload.response.metadata.labels.""serving.knative.dev/route""","'protoPayload.response.metadata.labels.""serving.knative.dev/service""","'protoPayload.response.metadata.labels.""serving.knative.dev/serviceUid""",protoPayload.response.metadata.name,protoPayload.response.metadata.namespace,protoPayload.response.metadata.ownerReferences,protoPayload.response.metadata.resourceVersion,protoPayload.response.metadata.selfLink,protoPayload.response.metadata.uid,protoPayload.response.spec.containerConcurrency,protoPayload.response.spec.containers,protoPayload.response.spec.serviceAccountName,protoPayload.response.spec.timeoutSeconds,protoPayload.response.status.conditions,protoPayload.response.status.containerStatuses,protoPayload.response.status.imageDigest,protoPayload.response.status.logUrl,protoPayload.response.status.observedGeneration,protoPayload.serviceName,protoPayload.status.message,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
0.002586935s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",66.102.6.6,GET,1373,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/packages/cupertino_icons/assets/CupertinoIcons.ttf",221,34.143.76.2,304,Google,691162b100066c77165c6d96,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:37.636541023Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,b7376d2368fc9915,,"'2025-11-10T03:57:37.416377Z","'projects/cocreator-d0nbh/traces/eb8161eb81cb457f97934369d450e46d",
0.013204629s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",66.102.6.9,GET,1399,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/icons/Icon-192.png",222,34.143.78.2,304,Google,691162b10002c6d548c7353d,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:37.302364097Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,222b775db2f8d84f,,"'2025-11-10T03:57:37.166942Z","'projects/cocreator-d0nbh/traces/8edf5b5099766bf01c408d45f7aa05d5",
0.014985121s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.162,GET,1338,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/FontManifest.json",220,34.143.76.2,304,Google,691162b10002c0c203968438,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:37.302364097Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,4eada876820ec365,,"'2025-11-10T03:57:37.163542Z","'projects/cocreator-d0nbh/traces/0fb7ff961e5ddd275dfcb879a2a93023",
0.002002012s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",192.178.15.40,GET,1328,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/manifest.json",221,34.143.76.2,304,Google,691162af0005a85f2b18b4d7,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:35.639371529Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,2b985469ff006732,,"'2025-11-10T03:57:35.367137Z","'projects/cocreator-d0nbh/traces/0f65c2f61c8262b9c9543c2f0fd19268",
0.002721812s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.161,GET,1317,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/main.dart.js",224,34.143.74.2,304,Google,691162af0005a34698f90c03,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:35.639371529Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,da6a2ccc6e7a2961,,"'2025-11-10T03:57:35.364774Z","'projects/cocreator-d0nbh/traces/8a48b4fcd191881a4987a1f0513e04c4",
0.002292901s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",64.233.172.202,GET,1322,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/flutter_bootstrap.js",222,34.143.76.2,304,Google,691162af00028d924788deb3,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:35.307935091Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,b70058add79450c7,,"'2025-11-10T03:57:35.163137Z","'projects/cocreator-d0nbh/traces/1a03faa8758144840c1384114ef74049",
0.003681200s,HTTP/1.1,https://sfaisolutions.com/,66.102.6.226,GET,1450,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs",221,34.143.75.2,304,Google,691162ae000b558f9ca36323,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:34.972999462Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,1d4c4ac839a23336,,"'2025-11-10T03:57:34.737029Z","'projects/cocreator-d0nbh/traces/ae315098ab05d99f5022408f18cdc067",true
0.030839515s,HTTP/1.1,https://sfaisolutions.com/,64.233.172.200,GET,1277,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/favicon.ico",15409,34.143.75.2,200,Google,691162ac0001013332780a8e,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:32.310152034Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,3ea57f0b02d5f50c,,"'2025-11-10T03:57:32.032880Z","'projects/cocreator-d0nbh/traces/2b8a30273ddf1dcc25e413882b5f6a5b",
0.002129480s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.212.6,GET,1355,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/fonts/MaterialIcons-Regular.otf",222,34.143.78.2,304,Google,691162a7000ab3b237635365,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:27.980820332Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,6c80bdfa8ff4b2c2,,"'2025-11-10T03:57:27.697442Z","'projects/cocreator-d0nbh/traces/1de45af4ff2345369649211fa946d3cc",
0.002975063s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.161,GET,1398,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/icons/Icon-192.png",222,34.143.77.2,304,Google,691162a7000aa3ba88db60da,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:27.980820332Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,14e41166fae790b1,,"'2025-11-10T03:57:27.692456Z","'projects/cocreator-d0nbh/traces/b794a93f7590f4b5de7abb531d7c9cc8",
0.003153327s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",64.233.172.131,GET,1373,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/packages/cupertino_icons/assets/CupertinoIcons.ttf",221,34.143.76.2,304,Google,691162a7000aa39b1d381a6f,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:27.980820332Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,8755735383db0d8b,,"'2025-11-10T03:57:27.692018Z","'projects/cocreator-d0nbh/traces/797f4b196ebaa97191e087e86407fc65",
0.003006164s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.9,GET,1329,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/manifest.json",221,34.143.77.2,304,Google,691162a7000749df1eab5f02,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:27.646070736Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,4dcd939b2c3d5ad4,,"'2025-11-10T03:57:27.472984Z","'projects/cocreator-d0nbh/traces/853e903aa51fe707a2c68f6d41817ada",
0.002982370s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",64.233.172.138,GET,1391,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/favicon.png",221,34.143.75.2,304,Google,691162a70007458b6fb79e67,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:27.646070736Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,f31082ca5b98a968,,"'2025-11-10T03:57:27.471664Z","'projects/cocreator-d0nbh/traces/2c8dd567839a100a90efbc48b7120aa0",
0.003399370s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.228,GET,1338,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/FontManifest.json",220,34.143.75.2,304,Google,691162a700067c6ccc787f6b,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:27.646070736Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,fa80ac718a793e3b,,"'2025-11-10T03:57:27.419728Z","'projects/cocreator-d0nbh/traces/239871f0738d51c96fe1e4d4819c9f72",
0.002397497s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",66.102.6.34,GET,1317,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/main.dart.js",224,34.143.77.2,304,Google,691162a700013b07e669f34b,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:27.310850128Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,1c47864ff94afc89,,"'2025-11-10T03:57:27.076490Z","'projects/cocreator-d0nbh/traces/d8896efa0d891958704edbe5a2fd1e37",
0.002562033s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",64.233.172.103,GET,1321,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/flutter_bootstrap.js",222,34.143.75.2,304,Google,691162a6000bb3194f9d13a0,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:26.981810875Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,ca15eb19f395ef1f,,"'2025-11-10T03:57:26.762237Z","'projects/cocreator-d0nbh/traces/c8b7c180d305ca5949d0a4a5292fd776",
0.004031891s,HTTP/1.1,https://sfaisolutions.com/,64.233.172.225,GET,1475,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs",221,34.143.75.2,304,Google,691162a600081fa9e797210f,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:26.649112150Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,9db8f6f31b6e0e3c,,"'2025-11-10T03:57:26.526210Z","'projects/cocreator-d0nbh/traces/6997763825421aa3590e602e5ebf03c2",
0.008024086s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.212.164,GET,1286,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/packages/cupertino_icons/assets/CupertinoIcons.ttf",1327,34.143.72.2,200,Google,691162a2000845848dcd7c0c,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:22.651323960Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,7e5d96ad27d97f22,,"'2025-11-10T03:57:22.531902Z","'projects/cocreator-d0nbh/traces/88df28214e8ca6dc340f3358f6952dc3",
0.009785802s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.212.166,GET,1269,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/fonts/MaterialIcons-Regular.otf",6313,34.143.75.2,200,Google,691162a2000807a7d0dc2208,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:22.651323960Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,d2f2367a7a8e02dd,,"'2025-11-10T03:57:22.514508Z","'projects/cocreator-d0nbh/traces/8aec22cb0242ed14e1b7294771a1d6bc",true
0.002975091s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.201,GET,1338,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/FontManifest.json",220,34.143.72.2,304,Google,691162a20003db34f65b1316,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:22.315405423Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,532b069a473228f5,,"'2025-11-10T03:57:22.247543Z","'projects/cocreator-d0nbh/traces/27b3ba26b6e485aa43f6f1c73b4c1a7c",
0.002989462s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.107,GET,1316,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/main.dart.js",224,34.143.77.2,304,Google,6911629d00016ec6866c4ab9,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:17.322234488Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,8d4736a5624b4edd,,"'2025-11-10T03:57:17.088717Z","'projects/cocreator-d0nbh/traces/0fa608134f7d2e1432d344e381f79be1",
0.009350946s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs/flutter_service_worker.js?v=2807366733",74.125.212.201,GET,1220,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/AssetManifest.bin.json",457,34.143.77.2,200,Google,69116299000816bedb1b82f2,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:13.657104054Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,bf87c663b959c7cf,,"'2025-11-10T03:57:13.519063Z","'projects/cocreator-d0nbh/traces/74b1f5de1a50697b7760d7ca5fa49081",
0.007167550s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs/flutter_service_worker.js?v=2807366733",74.125.215.233,GET,1214,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/FontManifest.json",507,34.143.77.2,200,Google,691162990007f2b9a4fcf2ad,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:13.657104054Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,923bf4134d04acfc,,"'2025-11-10T03:57:13.511870Z","'projects/cocreator-d0nbh/traces/49dc48e2e215dd9ab7e2383ced671590",
0.011151098s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.135,GET,1312,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/icons/Icon-192.png",5553,34.143.77.2,200,Google,691162990005fe30b43cc5bd,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:13.657104054Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,50b5349666fc2b40,,"'2025-11-10T03:57:13.379793Z","'projects/cocreator-d0nbh/traces/c937f8efda8fce766e5dcd1754520eb0",
0.005494457s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs/flutter_service_worker.js?v=2807366733",74.125.212.4,GET,1298,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/flutter_bootstrap.js",3492,34.143.76.2,200,Google,691162990004e30d525469a4,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:13.326290796Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,1c4d4bd11b21cc11,,"'2025-11-10T03:57:13.312776Z","'projects/cocreator-d0nbh/traces/91c1a0b1c1d399ff950ccee2292a495a",
